Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
41,229623.8064,1102788.416,1.14E+08,1.14E+08
42,247360.7431,1120058.249,1.13E+08,1.13E+08
43,370995.1811,1244593.654,1.08E+08,1.08E+08
44,249523.0364,1123856.666,1.13E+08,1.13E+08
45,296156.7847,1169128.479,1.13E+08,1.13E+08
46,259031.9981,1132185.741,1.13E+08,1.13E+08
47,292719.5353,1165921.677,1.12E+08,1.12E+08
48,252515.9397,1126119.342,1.13E+08,1.13E+08
49,186094.7497,1059074.838,1.15E+08,1.15E+08
50,302336.9397,1175010.43,1.11E+08,1.11E+08
51,241969.7778,1115023.524,1.14E+08,1.14E+08
52,228252.3894,1101203.999,1.15E+08,1.15E+08
53,191274.7072,1064196.962,1.16E+08,1.16E+08
54,200774.1692,1073108.972,1.16E+08,1.16E+08
55,266341.7936,1138777.017,1.14E+08,1.14E+08
56,196690.4706,1069171.831,1.16E+08,1.16E+08
57,158129.5231,1029629.234,1.18E+08,1.18E+08
58,1583339.723,2439925.623,5.89E+07,5.89E+07
59,463182.9308,1339330.118,1.07E+08,1.07E+08
60,323441.5269,1196380.867,1.13E+08,1.13E+08
61,171067.2789,1044074.198,1.17E+08,1.17E+08
62,128391.1014,1000258.149,1.18E+08,1.18E+08
63,231898.7111,1103171.525,1.15E+08,1.15E+08
64,218735.3731,1090685.546,1.16E+08,1.16E+08
65,155529.5614,1027693.843,1.18E+08,1.18E+08
66,227470.4944,1098874.942,1.16E+08,1.16E+08
67,189242.8975,1061602.686,1.17E+08,1.17E+08
68,129277.1333,1000872.411,1.19E+08,1.19E+08
69,145909.3308,1016553.758,1.18E+08,1.18E+08
70,257160.2108,1127642.182,1.15E+08,1.15E+08
71,309536.3792,1180926.145,1.14E+08,1.14E+08
72,153944.3592,1025565.293,1.18E+08,1.18E+08
73,155422.0631,1026201.691,1.19E+08,1.19E+08
74,161656.3958,1032316.713,1.18E+08,1.18E+08
75,131206.1808,1001120.46,1.20E+08,1.20E+08
76,264804.2903,1134531.303,1.16E+08,1.16E+08
77,253876.0819,1124487.554,1.17E+08,1.17E+08
78,173857.3733,1044603.486,1.19E+08,1.19E+08
79,193588.8578,1064166.726,1.18E+08,1.18E+08
80,211518.4353,1082304.326,1.18E+08,1.18E+08
81,153620.4917,1024734.814,1.20E+08,1.20E+08
82,1687270.229,2545942.361,5.97E+07,5.97E+07
83,425215.2939,1300165.63,1.10E+08,1.10E+08
84,275055.1561,1146419.106,1.16E+08,1.16E+08
85,147412.6356,1018444.433,1.19E+08,1.19E+08
86,79652.22,951002.4447,1.22E+08,1.22E+08
87,75038.58333,946309.6075,1.22E+08,1.22E+08
88,73152.27389,944384.1156,1.22E+08,1.22E+08
89,72593.62139,943789.0378,1.22E+08,1.22E+08
90,72869.8625,944056.1947,1.22E+08,1.22E+08
91,72113.70694,943292.2031,1.22E+08,1.22E+08
92,72212.87167,943384.8006,1.23E+08,1.23E+08
93,72121.92556,943289.8686,1.23E+08,1.23E+08
94,71816.50389,942980.3511,1.23E+08,1.23E+08
95,71836.18111,942994.3381,1.23E+08,1.23E+08
96,71943.24361,943103.1764,1.23E+08,1.23E+08
97,71769.47056,942921.9869,1.23E+08,1.23E+08
98,71504.57833,942657.6331,1.23E+08,1.23E+08
99,71463.14083,942611.9056,1.23E+08,1.23E+08
100,71361.77583,942503.9819,1.23E+08,1.23E+08
