Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
76,225780.1297,1098807.203,1.16E+08,1.16E+08
77,193255.6231,1063635.35,1.18E+08,1.18E+08
78,188274.0911,1058750.092,1.18E+08,1.18E+08
79,208438.0386,1078502.291,1.18E+08,1.18E+08
80,224339.5306,1094629.692,1.18E+08,1.18E+08
81,249055.8603,1119535.703,1.17E+08,1.17E+08
82,247765.2753,1118364.802,1.17E+08,1.17E+08
83,179621.4461,1050390.89,1.19E+08,1.19E+08
84,213022.1483,1083044.609,1.18E+08,1.18E+08
85,1297269.43,2159241.521,7.36E+07,7.36E+07
86,452027.1364,1325151.974,1.09E+08,1.09E+08
87,216573.8364,1087429.425,1.18E+08,1.18E+08
88,129343.6594,999667.0578,1.21E+08,1.21E+08
89,126166.6503,995907.2717,1.21E+08,1.21E+08
90,228712.4397,1097927.647,1.18E+08,1.18E+08
91,81174.73222,951437.0783,1.23E+08,1.23E+08
92,93839.16528,963965.1186,1.23E+08,1.23E+08
93,81378.66778,951545.8531,1.23E+08,1.23E+08
94,78086.55667,948219.6478,1.23E+08,1.23E+08
95,80328.18917,950441.4022,1.23E+08,1.23E+08
96,76429.48361,946529.4458,1.23E+08,1.23E+08
97,83840.59167,953946.4169,1.23E+08,1.23E+08
98,84627.84444,954733.1486,1.23E+08,1.23E+08
99,78496.55278,948598.9656,1.23E+08,1.23E+08
100,81360.09444,951452.4322,1.23E+08,1.23E+08
