Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
61,1430327.035,2296140.326,6.64E+07,6.64E+07
62,496211.6744,1370585.765,1.06E+08,1.06E+08
63,240246.5689,1112173.793,1.15E+08,1.15E+08
64,143792.2906,1015001.575,1.18E+08,1.18E+08
65,211247.9672,1082208.646,1.16E+08,1.16E+08
66,176034.1033,1047412.082,1.17E+08,1.17E+08
67,155052.4661,1025966.074,1.18E+08,1.18E+08
68,137245.87,1007663.862,1.19E+08,1.19E+08
69,187682.0761,1057607.687,1.18E+08,1.18E+08
70,197435.7908,1067863.64,1.18E+08,1.18E+08
71,145900.0897,1016143.331,1.19E+08,1.19E+08
72,315853.0581,1185887.64,1.14E+08,1.14E+08
73,285344.6231,1155842.369,1.15E+08,1.15E+08
74,200238.0822,1070855.552,1.18E+08,1.18E+08
75,248358.8464,1118857.342,1.17E+08,1.17E+08
76,178450.1189,1049442.845,1.18E+08,1.18E+08
77,140421.3967,1010658.428,1.20E+08,1.20E+08
78,188009.1167,1058098.607,1.18E+08,1.18E+08
79,254675.6892,1125231.542,1.13E+08,1.13E+08
80,152257.5769,1022730.549,1.19E+08,1.19E+08
81,201519.0931,1071126.836,1.17E+08,1.17E+08
82,276603.0622,1146805.109,1.16E+08,1.16E+08
83,351601.1753,1222314.442,1.13E+08,1.13E+08
84,202390.4281,1073362.598,1.18E+08,1.18E+08
85,191423.8883,1061400.256,1.19E+08,1.19E+08
86,210475.0044,1080377.114,1.18E+08,1.18E+08
87,155447.215,1025263.922,1.20E+08,1.20E+08
88,210614.0253,1080291.613,1.18E+08,1.18E+08
89,175956.4394,1046011.907,1.20E+08,1.20E+08
90,178786.5719,1048758.562,1.19E+08,1.19E+08
91,82799.00417,953156.0208,1.23E+08,1.23E+08
92,77061.97722,947241.3336,1.23E+08,1.23E+08
93,74769.83972,944906.4206,1.23E+08,1.23E+08
94,119034.405,989136.1669,1.22E+08,1.22E+08
95,85941.31194,956407.0036,1.23E+08,1.23E+08
96,80097.07972,950481.8919,1.23E+08,1.23E+08
97,79761.28028,950116.0542,1.23E+08,1.23E+08
98,79705.85583,950044.7642,1.23E+08,1.23E+08
99,78999.77944,949324.6194,1.23E+08,1.23E+08
100,78998.76083,949315.2933,1.23E+08,1.23E+08
