Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
53,214397.1347,1087278.959,1.16E+08,1.16E+08
54,178138.1236,1049243.106,1.17E+08,1.17E+08
55,143896.9028,1014693.686,1.18E+08,1.18E+08
56,138410.9203,1008622.069,1.18E+08,1.18E+08
57,169399.0767,1039242.784,1.17E+08,1.17E+08
58,211816.9986,1081522.943,1.17E+08,1.17E+08
59,220127.1933,1090427.644,1.16E+08,1.16E+08
60,1406839.703,2267449.848,6.65E+07,6.65E+07
61,237667.4572,1110298.049,1.15E+08,1.15E+08
62,472207.2903,1343175.188,1.08E+08,1.08E+08
63,180084.9661,1050988.718,1.18E+08,1.18E+08
64,158670.7281,1029523.685,1.18E+08,1.18E+08
65,215920.4583,1086293.445,1.17E+08,1.17E+08
66,214070.9069,1084798.51,1.18E+08,1.18E+08
67,231271.9292,1101836.43,1.16E+08,1.16E+08
68,246745.6783,1117511.319,1.17E+08,1.17E+08
69,205892.3903,1076926.487,1.18E+08,1.18E+08
70,206376.1142,1077302.693,1.17E+08,1.17E+08
71,207229.4681,1077475.159,1.18E+08,1.18E+08
72,194589.795,1065459.462,1.18E+08,1.18E+08
73,230300.0431,1100418.36,1.17E+08,1.17E+08
74,187031.9839,1057669.078,1.18E+08,1.18E+08
75,155666.6311,1026013.268,1.19E+08,1.19E+08
76,184039.6844,1054400.578,1.18E+08,1.18E+08
77,156241.8353,1026189.368,1.20E+08,1.20E+08
78,216664.9086,1086356.789,1.18E+08,1.18E+08
79,193668.5311,1063910.466,1.19E+08,1.19E+08
80,191086.8575,1061134.636,1.19E+08,1.19E+08
81,203726.0919,1073985.468,1.19E+08,1.19E+08
82,176763.8242,1046882.087,1.19E+08,1.19E+08
83,177139.2525,1047373.312,1.20E+08,1.20E+08
84,193200.1775,1063102.128,1.20E+08,1.20E+08
85,234254.495,1104168.578,1.18E+08,1.18E+08
86,195697.3828,1066115.246,1.19E+08,1.19E+08
87,185594.9978,1055297.582,1.20E+08,1.20E+08
88,177266.7283,1047161.086,1.20E+08,1.20E+08
89,176368.6442,1046057.204,1.21E+08,1.21E+08
90,195903.8489,1065694.841,1.20E+08,1.20E+08
91,91570.80778,961785.965,1.24E+08,1.24E+08
92,81543.30028,951602.3258,1.24E+08,1.24E+08
93,79233.5325,949242.4317,1.24E+08,1.24E+08
94,78828.16583,948795.0339,1.24E+08,1.24E+08
95,78392.95167,948351.2303,1.24E+08,1.24E+08
96,77662.50056,947594.6622,1.24E+08,1.24E+08
97,78067.85,947996.5133,1.24E+08,1.24E+08
98,77173.35056,947096.0617,1.24E+08,1.24E+08
99,77000.01889,946917.7081,1.24E+08,1.24E+08
100,86909.25,956838.5339,1.24E+08,1.24E+08
