Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
60,210788.4886,1082666.085,1.16E+08,1.16E+08
61,166127.1925,1036926.229,1.18E+08,1.18E+08
62,1674568.929,2529848.562,5.56E+07,5.56E+07
63,658579.8178,1533360.246,1.02E+08,1.02E+08
64,183699.6244,1055844.861,1.17E+08,1.17E+08
65,193113.9878,1064100.362,1.17E+08,1.17E+08
66,939053.7794,1802666.03,8.51E+07,8.51E+07
67,856845.8356,1729729.763,9.47E+07,9.47E+07
68,252635.48,1125061.003,1.15E+08,1.15E+08
69,218943.1967,1090540.56,1.17E+08,1.17E+08
70,1135172.183,1994223.621,7.36E+07,7.36E+07
71,448236.6875,1321877.765,1.09E+08,1.09E+08
72,237323.4761,1110421.179,1.16E+08,1.16E+08
73,260653.0678,1132572.253,1.15E+08,1.15E+08
74,197070.6728,1069490.695,1.17E+08,1.17E+08
75,241795.4761,1113318.048,1.16E+08,1.16E+08
76,220126.6683,1092248.607,1.17E+08,1.17E+08
77,211661.7125,1083220.358,1.17E+08,1.17E+08
78,208611.3872,1080619.041,1.18E+08,1.18E+08
79,154495.1542,1026167.962,1.19E+08,1.19E+08
80,226227.5719,1097213.644,1.17E+08,1.17E+08
81,197457.8853,1069038.596,1.18E+08,1.18E+08
82,210808.8044,1082085.582,1.18E+08,1.18E+08
83,259229.5667,1131058.302,1.16E+08,1.16E+08
84,289014.8281,1160232.909,1.15E+08,1.15E+08
85,289990.3425,1161610.553,1.15E+08,1.15E+08
86,209788.7714,1081387.14,1.18E+08,1.18E+08
87,375666.4581,1246798.649,1.10E+08,1.10E+08
88,207904.0733,1080129.933,1.18E+08,1.18E+08
89,1639950.143,2497810.268,5.96E+07,5.96E+07
90,597004.5031,1471979.069,1.06E+08,1.06E+08
91,108127.7614,980156.9283,1.22E+08,1.22E+08
92,92470.4125,964385.7792,1.22E+08,1.22E+08
93,89761.38611,961625.9883,1.22E+08,1.22E+08
94,88277.45639,960136.4236,1.22E+08,1.22E+08
95,87865.86194,959711.28,1.22E+08,1.22E+08
96,87504.79444,959329.2503,1.22E+08,1.22E+08
97,87623.7325,959447.4053,1.22E+08,1.22E+08
98,86906.99611,958730.6981,1.22E+08,1.22E+08
99,87040.51083,958857.2122,1.22E+08,1.22E+08
100,87258.80306,959066.4942,1.22E+08,1.22E+08
