Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
66,338365.5111,1211877.833,1.13E+08,1.13E+08
67,301022.1286,1172250.569,1.15E+08,1.15E+08
68,249652.1928,1120729.874,1.16E+08,1.16E+08
69,220636.7108,1091868.536,1.17E+08,1.17E+08
70,179826.4086,1050783.233,1.18E+08,1.18E+08
71,153396.6486,1024040.296,1.19E+08,1.19E+08
72,234367.2333,1104483.74,1.17E+08,1.17E+08
73,209598.2319,1080503.756,1.17E+08,1.17E+08
74,1340051.482,2193564.228,6.77E+07,6.77E+07
75,573923.5528,1447968.193,1.05E+08,1.05E+08
76,1456155.249,2311122.128,6.42E+07,6.42E+07
77,430310.0628,1304884.554,1.09E+08,1.09E+08
78,404562.1161,1277072.289,1.11E+08,1.11E+08
79,233159.5139,1105811.145,1.17E+08,1.17E+08
80,148902.8811,1021036.483,1.20E+08,1.20E+08
81,158353.1367,1029912.926,1.19E+08,1.19E+08
82,260627.7614,1131753.063,1.16E+08,1.16E+08
83,203081.6472,1074949.811,1.18E+08,1.18E+08
84,174111.5794,1045474.286,1.19E+08,1.19E+08
85,198689.9031,1069548.638,1.19E+08,1.19E+08
86,201493.1147,1072619.733,1.19E+08,1.19E+08
87,242260.3975,1113600.367,1.18E+08,1.18E+08
88,258776.675,1129907.008,1.17E+08,1.17E+08
89,169480.6247,1041100.041,1.20E+08,1.20E+08
90,127623.2214,998402.8658,1.21E+08,1.21E+08
91,155786.5472,1027071.317,1.21E+08,1.21E+08
92,95686.38694,967311.3636,1.23E+08,1.23E+08
93,94283.31361,965811.7922,1.23E+08,1.23E+08
94,89498.96833,960991.3769,1.23E+08,1.23E+08
95,87173.77056,958644.4856,1.23E+08,1.23E+08
96,92762.5325,964232.5878,1.23E+08,1.23E+08
97,87642.12056,959101.4756,1.23E+08,1.23E+08
98,90382.94444,961837.3547,1.23E+08,1.23E+08
99,87123.84639,958559.3956,1.23E+08,1.23E+08
100,92237.87806,963694.9378,1.23E+08,1.23E+08
