Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
52,173290.5464,1043449.148,1.17E+08,1.17E+08
53,227240.8206,1097363.203,1.16E+08,1.16E+08
54,250615.8492,1121130.643,1.15E+08,1.15E+08
55,250354.4936,1121494.606,1.15E+08,1.15E+08
56,231827.5692,1102343.727,1.15E+08,1.15E+08
57,159233.2464,1030287.638,1.18E+08,1.18E+08
58,174151.8969,1044421.037,1.18E+08,1.18E+08
59,154725.0917,1025471.679,1.18E+08,1.18E+08
60,239014.4644,1109259.589,1.16E+08,1.16E+08
61,229395.1722,1100091.171,1.16E+08,1.16E+08
62,215548.0183,1086316.423,1.17E+08,1.17E+08
63,1266205.598,2122270.608,6.94E+07,6.94E+07
64,481905.3419,1355497.419,1.07E+08,1.07E+08
65,281713.2561,1153513.547,1.15E+08,1.15E+08
66,172499.6372,1043116.961,1.18E+08,1.18E+08
67,152884.6297,1023398.778,1.19E+08,1.19E+08
68,177237.8311,1047322.891,1.18E+08,1.18E+08
69,147050.0994,1017524.999,1.19E+08,1.19E+08
70,202014.5225,1071863.118,1.17E+08,1.17E+08
71,151773.4681,1021995.698,1.19E+08,1.19E+08
72,128078.7075,997792.2097,1.20E+08,1.20E+08
73,232784.2506,1102123.681,1.17E+08,1.17E+08
74,214356.3294,1083928.815,1.18E+08,1.18E+08
75,217862.1258,1088073.036,1.17E+08,1.17E+08
76,155038.3475,1024815.771,1.20E+08,1.20E+08
77,209815.0094,1079458.791,1.18E+08,1.18E+08
78,269976.99,1139845.591,1.16E+08,1.16E+08
79,249576.2394,1120216.002,1.16E+08,1.16E+08
80,237189.2717,1107970.207,1.17E+08,1.17E+08
81,150693.7664,1021272.418,1.20E+08,1.20E+08
82,144503.7356,1014527.854,1.20E+08,1.20E+08
83,148305.4717,1017554.55,1.20E+08,1.20E+08
84,138260.8147,1007642.223,1.21E+08,1.21E+08
85,175067.0681,1044063.234,1.20E+08,1.20E+08
86,236490.5456,1106058.474,1.17E+08,1.17E+08
87,287440.8156,1157123.048,1.15E+08,1.15E+08
88,179464.3064,1049445.326,1.20E+08,1.20E+08
89,302736.7283,1172297.167,1.16E+08,1.16E+08
90,281512.6097,1151795.091,1.17E+08,1.17E+08
91,92204.61778,962358.0161,1.23E+08,1.23E+08
92,84469.47472,954507.7411,1.23E+08,1.23E+08
93,82527.37278,952536.8528,1.23E+08,1.23E+08
94,81615.18389,951591.9753,1.23E+08,1.23E+08
95,81245.16333,951210.4908,1.23E+08,1.23E+08
96,80496.67139,950454.7797,1.23E+08,1.23E+08
97,79794.91667,949748.6622,1.23E+08,1.23E+08
98,79974.51306,949917.475,1.23E+08,1.23E+08
99,79834.39333,949779.1892,1.23E+08,1.23E+08
100,79637.87778,949569.2333,1.23E+08,1.23E+08
