Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
83,148041.1347,1016486.293,1.21E+08,1.21E+08
84,153677.3711,1022840.691,1.20E+08,1.20E+08
85,135463.1508,1003817.394,1.21E+08,1.21E+08
86,131403.82,999970.9119,1.21E+08,1.21E+08
87,174368.2792,1042375.871,1.20E+08,1.20E+08
88,185770.2264,1054185.957,1.19E+08,1.19E+08
89,187647.7028,1056460.378,1.20E+08,1.20E+08
90,237002.3519,1105717.798,1.18E+08,1.18E+08
91,79210.73861,948378.9519,1.24E+08,1.24E+08
92,70821.55556,939792.6836,1.24E+08,1.24E+08
93,68979.33389,937902.8525,1.24E+08,1.24E+08
94,68984.25111,937892.2481,1.24E+08,1.24E+08
95,67999.84139,936884.275,1.24E+08,1.24E+08
96,67350.33556,936228.9203,1.24E+08,1.24E+08
97,67181.4025,936045.4561,1.24E+08,1.24E+08
98,66978.64139,935846.8758,1.24E+08,1.24E+08
99,67144.64778,936003.9711,1.24E+08,1.24E+08
100,66595.36611,935448.77,1.24E+08,1.24E+08
