Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
82,183272.0236,1054507.088,1.19E+08,1.19E+08
83,176786.0175,1047434.824,1.19E+08,1.19E+08
84,193664.2264,1064073.414,1.19E+08,1.19E+08
85,196852.6567,1067417.899,1.18E+08,1.18E+08
86,84216.38556,955410.7433,1.23E+08,1.23E+08
87,77432.38944,948449.24,1.23E+08,1.23E+08
88,75164.17389,946123.0447,1.23E+08,1.23E+08
89,74652.24611,945588.0653,1.23E+08,1.23E+08
90,74581.65583,945502.3458,1.23E+08,1.23E+08
91,74143.61528,945050.3156,1.23E+08,1.23E+08
92,74235.70417,945132.6522,1.23E+08,1.23E+08
93,74202.05389,945087.9703,1.23E+08,1.23E+08
94,73707.02472,944587.5039,1.23E+08,1.23E+08
95,73757.14806,944636.5972,1.23E+08,1.23E+08
96,74136.78667,945014.6211,1.23E+08,1.23E+08
97,73810.11972,944689.3333,1.23E+08,1.23E+08
98,73765.3675,944633.6675,1.23E+08,1.23E+08
99,73813.43972,944678.4925,1.23E+08,1.23E+08
100,73551.60194,944420.9547,1.23E+08,1.23E+08
