Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
46,1942356.952,2797144.811,4.66E+07,4.66E+07
47,449048.2858,1326502.617,1.06E+08,1.06E+08
48,264263.0003,1136941.818,1.14E+08,1.14E+08
49,193975.5183,1066674.962,1.16E+08,1.16E+08
50,210620.0778,1082510.959,1.15E+08,1.15E+08
51,151444.7108,1023929.376,1.17E+08,1.17E+08
52,237947.7053,1109443.311,1.15E+08,1.15E+08
53,230620.0389,1102773.246,1.15E+08,1.15E+08
54,143106.5517,1014787.064,1.17E+08,1.17E+08
55,133190.1331,1004447.016,1.18E+08,1.18E+08
56,165920.155,1036766.383,1.17E+08,1.17E+08
57,141625.5208,1012440.954,1.18E+08,1.18E+08
58,395702.5161,1266435.119,1.08E+08,1.08E+08
59,216116.8028,1088366.434,1.15E+08,1.15E+08
60,333938.7569,1204969.001,1.10E+08,1.10E+08
61,273138.9797,1145274.023,1.14E+08,1.14E+08
62,279229.1881,1151368.495,1.15E+08,1.15E+08
63,171609.8675,1043495.436,1.17E+08,1.17E+08
64,195786.5703,1067015.441,1.17E+08,1.17E+08
65,137582.1858,1008832.972,1.19E+08,1.19E+08
66,152307.9531,1022630.845,1.19E+08,1.19E+08
67,186968.7522,1057464.199,1.17E+08,1.17E+08
68,128932.4283,999204.8569,1.19E+08,1.19E+08
69,173092.1797,1042577.389,1.18E+08,1.18E+08
70,1876278.366,2728762.959,5.07E+07,5.07E+07
71,544151.9431,1419598.517,1.06E+08,1.06E+08
72,315496.9333,1187078.975,1.14E+08,1.14E+08
73,212554.1978,1084051.921,1.17E+08,1.17E+08
74,188371.485,1059514.611,1.17E+08,1.17E+08
75,188793.5486,1059929.562,1.17E+08,1.17E+08
76,270031.6769,1140969.261,1.15E+08,1.15E+08
77,162630.18,1033413.753,1.19E+08,1.19E+08
78,273376.3886,1143796.657,1.14E+08,1.14E+08
79,245365.7981,1117075.028,1.17E+08,1.17E+08
80,216245.7222,1087079.569,1.17E+08,1.17E+08
81,223003.5169,1094306.455,1.18E+08,1.18E+08
82,247742.2492,1119056.254,1.16E+08,1.16E+08
83,233971.9642,1105247.994,1.17E+08,1.17E+08
84,257323.735,1128509.368,1.16E+08,1.16E+08
85,221194.0081,1092739.526,1.17E+08,1.17E+08
86,95187.21583,966895.8522,1.22E+08,1.22E+08
87,87940.6925,959460.5897,1.22E+08,1.22E+08
88,86001.90056,957503.2106,1.22E+08,1.22E+08
89,84184.64417,955642.55,1.22E+08,1.22E+08
90,84332.80639,955792.3947,1.22E+08,1.22E+08
91,84533.06111,955985.7858,1.22E+08,1.22E+08
92,83727.13889,955175.6297,1.22E+08,1.22E+08
93,83270.33472,954715.4364,1.22E+08,1.22E+08
94,83346.54667,954783.1644,1.22E+08,1.22E+08
95,83622.03139,955066.5128,1.22E+08,1.22E+08
96,83187.13194,954615.0736,1.22E+08,1.22E+08
97,83059.83806,954483.5842,1.22E+08,1.22E+08
98,83055.23306,954482.6222,1.22E+08,1.22E+08
99,82639.87806,954058.29,1.22E+08,1.22E+08
100,82779.90861,954189.7928,1.22E+08,1.22E+08
