Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
47,211948.8822,1083526.574,1.15E+08,1.15E+08
48,211943.7436,1083738.581,1.16E+08,1.16E+08
49,287085.6042,1158767.043,1.14E+08,1.14E+08
50,196778.5292,1068836.542,1.16E+08,1.16E+08
51,167882.7792,1039455.511,1.17E+08,1.17E+08
52,164529.8858,1035379.474,1.18E+08,1.18E+08
53,178780.7372,1049682.847,1.17E+08,1.17E+08
54,129246.9744,999581.4597,1.19E+08,1.19E+08
55,189800.0947,1059880.191,1.17E+08,1.17E+08
56,238801.9006,1109410.078,1.16E+08,1.16E+08
57,172210.7261,1043385.351,1.18E+08,1.18E+08
58,477753.7983,1348460.631,1.06E+08,1.06E+08
59,337190.1925,1208793.288,1.13E+08,1.13E+08
60,180178.0978,1051540.234,1.17E+08,1.17E+08
61,216372.9461,1087588.187,1.16E+08,1.16E+08
62,238100.4169,1109206.494,1.16E+08,1.16E+08
63,230637.5986,1101801.683,1.16E+08,1.16E+08
64,187322.1589,1058536.327,1.18E+08,1.18E+08
65,190060.8586,1060666.63,1.18E+08,1.18E+08
66,238058.4439,1108828.676,1.16E+08,1.16E+08
67,214228.1778,1085508.378,1.17E+08,1.17E+08
68,164921.9942,1035960.613,1.19E+08,1.19E+08
69,527377.0353,1395694.469,9.97E+07,9.97E+07
70,204971.8622,1076956.766,1.18E+08,1.18E+08
71,213627.5611,1084561.923,1.17E+08,1.17E+08
72,156393.0069,1027104.892,1.19E+08,1.19E+08
73,128134.7778,998561.6458,1.19E+08,1.19E+08
74,179673.1792,1049210.4,1.19E+08,1.19E+08
75,189284.4797,1059470.233,1.18E+08,1.18E+08
76,180191.7214,1049981.821,1.19E+08,1.19E+08
77,184952.1114,1054791.711,1.19E+08,1.19E+08
78,152611.35,1022484.987,1.20E+08,1.20E+08
79,149329.8511,1018989.517,1.20E+08,1.20E+08
80,185135.5467,1054574.706,1.20E+08,1.20E+08
81,189924.4078,1059949.11,1.18E+08,1.18E+08
82,214663.1656,1083772.233,1.18E+08,1.18E+08
83,203989.3997,1073765.181,1.19E+08,1.19E+08
84,159785.5614,1029528.315,1.20E+08,1.20E+08
85,136581.9442,1006110.164,1.21E+08,1.21E+08
86,79785.27917,949731.1803,1.23E+08,1.23E+08
87,73735.32472,943592.4131,1.24E+08,1.24E+08
88,72457.36944,942259.3178,1.24E+08,1.24E+08
89,71254.6275,941033.2892,1.24E+08,1.24E+08
90,70497.18056,940264.0261,1.24E+08,1.24E+08
91,69690.00111,939447.7122,1.24E+08,1.24E+08
92,70053.44333,939797.1033,1.24E+08,1.24E+08
93,69657.15722,939394.0825,1.24E+08,1.24E+08
94,69922.05944,939662.3272,1.24E+08,1.24E+08
95,69643.09056,939382.6919,1.24E+08,1.24E+08
96,69331.62389,939067.3067,1.24E+08,1.24E+08
97,69255.96917,938983.0467,1.24E+08,1.24E+08
98,69406.77361,939127.3536,1.24E+08,1.24E+08
99,69287.35417,939014.5036,1.24E+08,1.24E+08
100,69152.14694,938877.1817,1.24E+08,1.24E+08
