Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
45,210404.0864,1081174.291,1.16E+08,1.16E+08
46,1705409.616,2560196.968,5.52E+07,5.52E+07
47,273665.3014,1148454.508,1.13E+08,1.13E+08
48,145966.1236,1016979.076,1.17E+08,1.17E+08
49,141316.4872,1011901.725,1.18E+08,1.18E+08
50,152228.6114,1022534.603,1.17E+08,1.17E+08
51,225318.0956,1095765.163,1.16E+08,1.16E+08
52,232801.7653,1103612.65,1.16E+08,1.16E+08
53,134508.6553,1005091.272,1.18E+08,1.18E+08
54,168717.1517,1038784.326,1.18E+08,1.18E+08
55,247237.2033,1117268.519,1.15E+08,1.15E+08
56,165031.7222,1035669.797,1.17E+08,1.17E+08
57,202110.6681,1071966.739,1.17E+08,1.17E+08
58,1809385.186,2664264.631,5.11E+07,5.11E+07
59,631982.1975,1507031.576,1.02E+08,1.02E+08
60,321798.6242,1193839.186,1.14E+08,1.14E+08
61,193360.4092,1065209.942,1.16E+08,1.16E+08
62,211106.4589,1082118.274,1.16E+08,1.16E+08
63,260851.3711,1132347.304,1.15E+08,1.15E+08
64,1781370.851,2638313.703,5.21E+07,5.21E+07
65,495330.0358,1370869.891,1.07E+08,1.07E+08
66,388962.5169,1261713.405,1.11E+08,1.11E+08
67,194129.5486,1066499.102,1.17E+08,1.17E+08
68,269779.0769,1141728.264,1.14E+08,1.14E+08
69,292657.1339,1165125.709,1.15E+08,1.15E+08
70,179553.6392,1052083.894,1.17E+08,1.17E+08
71,192577.0028,1064419.599,1.17E+08,1.17E+08
72,163994.1183,1035746.915,1.19E+08,1.19E+08
73,175968.9806,1047427.085,1.18E+08,1.18E+08
74,175007.0486,1046495.065,1.18E+08,1.18E+08
75,159588.4075,1030857.369,1.19E+08,1.19E+08
76,1546842.744,2405591.151,6.18E+07,6.18E+07
77,532550.7128,1408227.811,1.05E+08,1.05E+08
78,318776.1847,1191213.4,1.14E+08,1.14E+08
79,154457.0328,1027067.986,1.19E+08,1.19E+08
80,136761.0656,1007933.044,1.20E+08,1.20E+08
81,164091.1425,1035017.856,1.19E+08,1.19E+08
82,212840.91,1083951.663,1.17E+08,1.17E+08
83,163550.4369,1034532.107,1.19E+08,1.19E+08
84,164472.0744,1035240.91,1.19E+08,1.19E+08
85,141547.0811,1012063.599,1.20E+08,1.20E+08
86,76015.98833,946898.3553,1.23E+08,1.23E+08
87,118134.8886,988885.0186,1.22E+08,1.22E+08
88,84444.285,955485.1061,1.23E+08,1.23E+08
89,80174.77583,951159.7872,1.23E+08,1.23E+08
90,79316.81806,950275.7839,1.23E+08,1.23E+08
91,79164.72778,950123.8078,1.23E+08,1.23E+08
92,78192.49667,949135.1436,1.23E+08,1.23E+08
93,78089.99722,949023.9408,1.23E+08,1.23E+08
94,78231.39583,949171.1736,1.23E+08,1.23E+08
95,77860.49028,948796.9642,1.23E+08,1.23E+08
96,77880.97722,948811.1653,1.23E+08,1.23E+08
97,77807.90194,948739.0603,1.23E+08,1.23E+08
98,77483.87333,948408.2031,1.23E+08,1.23E+08
99,77376.45194,948293.8706,1.23E+08,1.23E+08
100,77324.35806,948239.0242,1.23E+08,1.23E+08
