Iteration , Total delay [hours] , Total travel time [hours], Total user benefits [monetary units], System welfare (only considering congestion toll revenues
40,171732.8542,1058521.081,1.04E+08,1.04E+08
41,235023.1392,1120630.806,1.02E+08,1.02E+08
42,158808.8675,1044395.803,1.05E+08,1.05E+08
43,225977.5139,1110307.191,1.03E+08,1.03E+08
44,287973.7481,1172331.99,1.02E+08,1.02E+08
45,235585.8372,1120804.624,1.02E+08,1.02E+08
46,211910.3553,1096218.972,1.04E+08,1.04E+08
47,189214.7414,1073407.796,1.04E+08,1.04E+08
48,189426.5464,1072315.981,1.04E+08,1.04E+08
49,195843.1747,1078880.939,1.04E+08,1.04E+08
50,196544.7647,1078938.509,1.05E+08,1.05E+08
51,185952.8778,1068343.711,1.05E+08,1.05E+08
52,187564.0281,1069183.167,1.05E+08,1.05E+08
53,172855.0697,1053837.716,1.06E+08,1.06E+08
54,163344.9069,1044333.169,1.06E+08,1.06E+08
55,174607.1339,1054781.231,1.06E+08,1.06E+08
56,312816.1894,1193002.444,1.01E+08,1.01E+08
57,306377.6575,1187289.641,1.02E+08,1.02E+08
58,288678.5269,1169706.829,1.02E+08,1.02E+08
59,333112.9758,1214274.806,1.01E+08,1.01E+08
60,211617.9417,1092764.559,1.05E+08,1.05E+08
61,208443.2111,1088907.412,1.06E+08,1.06E+08
62,182954.0383,1063887.034,1.06E+08,1.06E+08
63,195722.1994,1075686.06,1.06E+08,1.06E+08
64,167975.3244,1048162.648,1.07E+08,1.07E+08
65,306370.165,1185705.852,1.02E+08,1.02E+08
66,238083.5914,1118309.853,1.05E+08,1.05E+08
67,209091.2156,1089153.753,1.06E+08,1.06E+08
68,158075.6783,1037228.516,1.08E+08,1.08E+08
69,170663.1478,1049293.184,1.07E+08,1.07E+08
70,1491492.798,2356521.282,5.29E+07,5.29E+07
71,538161.0542,1421799.817,9.42E+07,9.42E+07
72,275527.3881,1156521.965,1.04E+08,1.04E+08
73,192003.4389,1072298.992,1.07E+08,1.07E+08
74,1617643.323,2486572.081,4.84E+07,4.84E+07
75,335251.9669,1220293.93,1.01E+08,1.01E+08
76,283596.5014,1164661.688,1.04E+08,1.04E+08
77,166523.3894,1047455.275,1.08E+08,1.08E+08
78,161231.2825,1041146.707,1.08E+08,1.08E+08
79,223726.3647,1102695.476,1.06E+08,1.06E+08
80,1577220.669,2441846.432,4.83E+07,4.83E+07
81,428266.005,1312963.59,9.74E+07,9.74E+07
82,259983.2025,1141264.997,1.05E+08,1.05E+08
83,218374.8633,1099398.019,1.07E+08,1.07E+08
84,274551.0597,1154606.253,1.05E+08,1.05E+08
85,1294970.704,2170332.269,6.11E+07,6.11E+07
86,520057.5089,1404885.201,9.37E+07,9.37E+07
87,311398.4794,1193276.228,1.04E+08,1.04E+08
88,175111.9017,1056374.695,1.08E+08,1.08E+08
89,170740.1758,1050921.969,1.09E+08,1.09E+08
90,169540.4261,1048869.452,1.09E+08,1.09E+08
91,103270.6786,983540.1189,1.12E+08,1.12E+08
92,96705.93778,976840.1303,1.12E+08,1.12E+08
93,85024.6975,965106.1311,1.12E+08,1.12E+08
94,89525.08028,969534.1317,1.12E+08,1.12E+08
95,83826.77167,963816.0794,1.12E+08,1.12E+08
96,83402.91,963370.8928,1.12E+08,1.12E+08
97,83672.73222,963646.1472,1.12E+08,1.12E+08
98,83145.34778,963108.7636,1.12E+08,1.12E+08
99,82880.82694,962834.0286,1.12E+08,1.12E+08
100,82937.9525,962883.4828,1.12E+08,1.12E+08
